Date,Open,High,Low,Close,Adj Close,Volume
2018-11-13,3.000000,3.090909,2.636364,2.909091,2.801186,17710
2018-11-14,2.909091,2.981818,2.736364,2.845455,2.739910,11880
2018-11-15,2.818182,2.909091,2.800000,2.863636,2.757417,3300
2018-11-16,2.890909,2.909091,2.818182,2.818182,2.713649,7040
2018-11-19,2.818182,2.827273,2.727273,2.727273,2.626112,5060
2018-11-20,2.818182,2.827273,2.500000,2.672727,2.573590,27390
2018-11-21,2.700000,2.818182,2.690909,2.818182,2.713649,5720
2018-11-23,2.800000,2.800000,2.800000,2.800000,2.696141,110
2018-11-26,2.818182,2.818182,2.727273,2.727273,2.626112,2310
2018-11-27,2.800000,2.800000,2.727273,2.727273,2.626112,1980
2018-11-28,2.727273,2.818182,2.600000,2.818182,2.713649,13530
2018-11-29,2.772727,2.818182,2.772727,2.818182,2.713649,4400
2018-11-30,2.790909,2.818182,2.672727,2.818182,2.713649,4180
2018-12-03,2.818182,2.818182,2.672727,2.800000,2.696141,13750
2018-12-04,2.554545,2.727273,2.554545,2.590909,2.494806,33660
2018-12-06,2.636364,2.772727,2.618182,2.745455,2.643620,48950
2018-12-07,2.736364,2.918182,2.645455,2.818182,2.713649,38830
2018-12-10,2.818182,2.909091,2.818182,2.863636,2.757417,3520
2018-12-11,2.818182,2.827273,2.790909,2.790909,2.687388,6050
2018-12-12,2.790909,2.790909,2.745455,2.745455,2.643620,2640
2018-12-13,2.745455,2.854545,2.745455,2.818182,2.713649,9900
2018-12-14,2.772727,2.772727,2.754545,2.754545,2.652373,5170
2018-12-17,2.745455,2.818182,2.727273,2.763636,2.661127,6380
2018-12-18,2.736364,2.736364,2.690909,2.736364,2.634866,7260
2018-12-19,2.690909,2.818182,2.672727,2.700000,2.599851,36410
2018-12-20,2.681818,2.818182,2.609091,2.636364,2.538575,32340
2018-12-21,2.600000,2.645455,2.554545,2.554545,2.459791,25300
2018-12-24,2.463636,2.472727,2.409091,2.445455,2.354748,19360
2018-12-26,2.409091,2.445455,2.381818,2.445455,2.354748,22440
2018-12-27,2.445455,2.445455,2.345455,2.390909,2.302225,22880
2018-12-28,2.445455,2.445455,2.400000,2.409091,2.319732,14080
2018-12-31,2.363636,2.727273,2.363636,2.672727,2.643415,23980
2019-01-02,2.727273,2.727273,2.454545,2.627273,2.598459,12430
2019-01-03,2.727273,2.727273,2.509091,2.563636,2.535521,7370
2019-01-04,2.590909,2.709091,2.590909,2.681818,2.652406,1210
2019-01-07,2.700000,2.700000,2.645455,2.690909,2.661397,7810
2019-01-08,2.681818,2.681818,2.590909,2.672727,2.643415,3080
2019-01-09,2.590909,2.727273,2.590909,2.727273,2.697363,11220
2019-01-10,2.727273,2.727273,2.681818,2.727273,2.697363,16170
2019-01-11,2.727273,2.727273,2.600000,2.727273,2.697363,15180
2019-01-14,2.727273,2.800000,2.681818,2.736364,2.706354,15950
2019-01-15,2.781818,2.818182,2.781818,2.818182,2.787275,25080
2019-01-16,2.818182,2.818182,2.772727,2.809091,2.778284,118250
2019-01-17,2.818182,2.863636,2.818182,2.863636,2.832230,32560
2019-01-18,2.845455,3.045455,2.818182,3.027273,2.994073,51150
2019-01-22,3.027273,3.072727,2.790909,3.036364,3.003064,21890
2019-01-23,2.827273,3.127273,2.781818,3.127273,3.092976,111760
2019-01-24,3.118182,3.154545,3.054545,3.145455,3.110958,19910
2019-01-25,3.145455,3.263636,2.963636,3.136364,3.101967,57310
2019-01-28,3.090909,3.254545,3.090909,3.227273,3.191879,28600
2019-01-29,3.272727,3.363636,3.263636,3.363636,3.326747,22770
2019-01-30,3.372727,3.572727,3.309091,3.500000,3.461615,42680
2019-01-31,3.490909,3.636364,3.454545,3.636364,3.596484,33880
2019-02-01,3.627273,3.627273,3.363636,3.572727,3.533545,10120
2019-02-04,3.500000,3.545455,3.363636,3.481818,3.443633,22330
2019-02-05,3.272727,3.445455,3.190909,3.318182,3.281791,20570
2019-02-06,3.272727,3.490909,3.190909,3.418182,3.380694,5940
2019-02-07,3.445455,3.772727,3.372727,3.590909,3.551527,131780
2019-02-08,3.590909,4.045455,3.545455,4.045455,4.001088,52800
2019-02-11,4.063636,4.936364,4.045455,4.927273,4.873235,97680
2019-02-12,4.772727,4.772727,4.018182,4.409091,4.360736,56210
2019-02-13,4.409091,4.509091,4.409091,4.418182,4.369727,33000
2019-02-14,4.445455,4.536364,4.263636,4.500000,4.450648,22880
2019-02-15,4.536364,4.536364,4.490909,4.500000,4.450648,53020
2019-02-19,4.536364,4.672727,4.509091,4.627273,4.576525,40810
2019-02-20,4.681818,4.772727,4.636364,4.745455,4.693411,37840
2019-02-21,4.772727,5.000000,4.727273,4.909091,4.855253,97020
2019-02-22,4.963636,5.000000,4.800000,4.936364,4.882226,82610
2019-02-25,5.227273,5.363636,4.936364,5.063636,5.008102,97790
2019-02-26,5.090909,5.090909,4.863636,4.909091,4.855253,52690
2019-02-27,4.818182,5.009091,3.909091,4.500000,4.450648,172040
2019-02-28,4.509091,4.636364,4.181818,4.509091,4.459640,65670
2019-03-01,4.563636,4.572727,4.318182,4.463636,4.414683,46420
2019-03-04,4.572727,4.618182,4.363636,4.545455,4.495605,29260
2019-03-05,4.545455,4.563636,4.354545,4.409091,4.360736,44550
2019-03-06,4.345455,4.345455,4.009091,4.027273,3.983106,83930
2019-03-07,4.181818,4.318182,4.063636,4.263636,4.216877,57750
2019-03-08,4.318182,4.500000,4.154545,4.418182,4.369727,95040
2019-03-11,4.454545,4.454545,4.227273,4.227273,4.180912,31570
2019-03-12,4.318182,4.363636,4.281818,4.327273,4.279815,18040
2019-03-13,4.309091,4.363636,4.236364,4.363636,4.315780,19690
2019-03-14,4.318182,4.327273,3.863636,4.145455,4.099991,59180
2019-03-15,4.136364,4.254545,3.972727,3.990909,3.947140,52470
2019-03-18,3.990909,4.172727,3.909091,3.954545,3.911175,50270
2019-03-19,3.954545,4.072727,3.954545,4.000000,3.956132,72710
2019-03-20,4.000000,4.090909,3.972727,4.054545,4.010078,28600
2019-03-21,4.100000,4.136364,4.045455,4.045455,4.001088,14740
2019-03-22,4.054545,4.090909,4.045455,4.090909,4.046044,13090
2019-03-25,4.090909,4.090909,4.000000,4.009091,3.965123,23320
2019-03-26,4.054545,4.081818,3.863636,4.018182,3.974114,15950
2019-03-27,3.972727,4.054545,3.881818,4.054545,4.010078,8690
2019-03-28,4.081818,4.081818,4.045455,4.045455,4.001088,14630
2019-03-29,4.072727,4.090909,4.000000,4.090909,4.046044,26400
2019-04-01,4.136364,4.227273,4.090909,4.227273,4.180912,52800
2019-04-02,4.272727,4.318182,4.090909,4.300000,4.252842,22000
2019-04-03,4.236364,4.336364,4.181818,4.318182,4.270824,46970
2019-04-04,4.318182,4.318182,4.236364,4.318182,4.270824,13200
2019-04-05,4.318182,4.345455,4.181818,4.245455,4.198895,22660
2019-04-08,4.318182,4.409091,4.318182,4.363636,4.315780,138710
2019-04-09,4.409091,4.763636,4.400000,4.763636,4.711393,136070
2019-04-10,4.636364,4.718182,4.372727,4.563636,4.513586,127820
2019-04-11,4.545455,4.718182,4.527273,4.718182,4.666438,31130
2019-04-12,4.636364,4.772727,4.627273,4.772727,4.720384,57420
2019-04-15,4.727273,4.800000,4.545455,4.800000,4.747358,61820
2019-04-16,4.800000,4.827273,4.636364,4.827273,4.774332,58520
2019-04-17,4.827273,4.827273,4.781818,4.818182,4.765341,49060
2019-04-18,4.827273,4.827273,4.645455,4.827273,4.774332,29370
2019-04-22,4.818182,4.818182,4.690909,4.800000,4.747358,79090
2019-04-23,4.790909,4.900000,4.772727,4.845455,4.792315,62150
2019-04-24,4.845455,4.954545,4.836364,4.927273,4.873235,72820
2019-04-25,4.945455,4.954545,4.881818,4.900000,4.846262,42680
2019-04-26,4.945455,4.990909,4.890909,4.990909,4.936173,53350
2019-04-29,5.000000,5.063636,4.945455,5.045455,4.990121,98450
2019-04-30,5.045455,5.363636,4.954545,5.063636,5.008102,44990
2019-05-01,5.227273,5.545455,5.127273,5.445455,5.385735,384560
2019-05-02,5.663636,6.136364,5.663636,6.072727,6.006127,350570
2019-05-03,6.090909,6.281818,6.072727,6.272727,6.203934,531520
2019-05-06,6.263636,6.263636,5.554545,6.163636,6.096039,181940
2019-05-07,6.163636,6.590909,6.118182,6.454545,6.383758,218130
2019-05-08,6.527273,6.609091,6.463636,6.590909,6.518626,204160
2019-05-09,6.590909,6.590909,6.227273,6.490909,6.419723,152680
2019-05-10,6.454545,6.590909,6.263636,6.572727,6.500644,139810
2019-05-13,6.590909,6.590909,6.363636,6.581818,6.509635,120340
2019-05-14,6.590909,7.227273,6.563636,7.154545,7.076080,346500
2019-05-15,7.154545,7.272727,6.918182,7.163636,7.085072,165770
2019-05-16,6.972727,7.181818,6.400000,6.836364,6.761389,334070
2019-05-17,6.863636,6.954545,6.454545,6.763636,6.689459,86240
2019-05-20,6.727273,6.936364,6.500000,6.836364,6.761389,109780
2019-05-21,6.863636,7.272727,6.863636,7.190909,7.112046,236940
2019-05-22,7.181818,7.200000,6.881818,6.881818,6.806345,101530
2019-05-23,6.909091,6.909091,6.218182,6.500000,6.428714,213180
2019-05-24,6.463636,6.500000,6.318182,6.490909,6.419723,140360
2019-05-28,6.445455,6.445455,6.309091,6.400000,6.329811,91630
2019-05-29,6.327273,6.727273,6.327273,6.727273,6.653494,83490
2019-05-30,6.727273,6.772727,6.472727,6.618182,6.545600,96800
2019-05-31,6.663636,6.663636,6.354545,6.636364,6.563582,55770
2019-06-03,6.663636,6.709091,6.463636,6.681818,6.608538,48620
2019-06-04,6.718182,6.718182,6.427273,6.636364,6.563582,175120
2019-06-05,6.727273,7.272727,6.681818,7.245455,7.165993,287760
2019-06-06,7.254545,7.809091,7.254545,7.690909,7.606562,551980
2019-06-07,7.627273,7.954545,7.527273,7.918182,7.831343,413160
2019-06-10,8.090909,8.381818,7.590909,7.663636,7.579588,711150
2019-06-11,7.727273,7.872727,6.818182,7.472727,7.390773,367290
2019-06-12,7.427273,7.909091,7.309091,7.863636,7.777395,235290
2019-06-13,7.845455,8.181818,7.709091,8.000000,7.912263,158180
2019-06-14,8.027273,8.063636,7.527273,7.954545,7.867307,255530
2019-06-17,8.018182,8.700000,7.927273,8.636364,8.541648,534820
2019-06-18,8.790909,8.954545,8.390909,8.927273,8.829367,450010
2019-06-19,9.045455,9.845455,8.900000,9.436364,9.332875,779350
2019-06-20,9.636364,10.227273,9.581818,9.990909,9.881337,675290
2019-06-21,10.045455,10.218182,9.845455,10.018182,9.908312,1020800
2019-06-24,10.236364,10.681818,10.172727,10.663636,10.546687,740190
2019-06-25,10.681818,10.681818,9.263636,9.545455,9.440769,973830
2019-06-26,9.345455,9.927273,9.300000,9.536364,9.431778,230780
2019-06-27,8.200000,8.590909,6.618182,7.900000,7.813360,1732390
2019-06-28,7.836364,8.363636,7.836364,8.172727,8.083096,2388320
2019-07-01,8.372727,8.745455,8.209091,8.718182,8.622569,452870
2019-07-02,8.863636,9.018182,8.200000,8.490909,8.397788,397430
2019-07-03,8.600000,8.636364,8.363636,8.554545,8.460727,158620
2019-07-05,8.481818,8.709091,8.381818,8.518182,8.424763,327800
2019-07-08,8.490909,8.663636,8.254545,8.509091,8.415771,287100
2019-07-09,8.463636,8.572727,8.000000,8.345455,8.253930,294690
2019-07-10,8.300000,8.390909,8.172727,8.336364,8.244938,392150
2019-07-11,8.354545,8.354545,7.681818,8.090909,8.002175,669020
2019-07-12,8.072727,8.072727,7.754545,7.781818,7.696474,249590
2019-07-15,7.781818,7.927273,6.772727,7.000000,6.923231,458150
2019-07-16,6.963636,6.963636,6.472727,6.690909,6.617529,439230
2019-07-17,6.718182,6.900000,6.563636,6.790909,6.716433,251020
2019-07-18,6.790909,6.827273,6.618182,6.709091,6.635512,139370
2019-07-19,6.690909,7.090909,6.690909,7.027273,6.950204,296230
2019-07-22,7.063636,7.181818,6.936364,7.154545,7.076080,233420
2019-07-23,7.090909,7.290909,7.027273,7.272727,7.192966,211530
2019-07-24,7.281818,7.409091,7.154545,7.409091,7.327835,170610
2019-07-25,7.418182,7.427273,7.181818,7.290909,7.210949,171270
2019-07-26,7.363636,7.472727,7.300000,7.363636,7.282878,167750
2019-07-29,7.327273,7.627273,7.318182,7.536364,7.453712,254870
2019-07-30,7.527273,7.663636,7.300000,7.627273,7.543624,188100
2019-07-31,7.709091,8.018182,7.354545,7.563636,7.480685,430210
2019-08-01,8.127273,8.463636,7.427273,8.372727,8.280903,592350
2019-08-02,8.281818,8.590909,8.000000,8.363636,8.271912,277090
2019-08-05,8.363636,8.363636,7.854545,7.954545,7.867307,240680
2019-08-06,8.009091,8.090909,7.590909,7.790909,7.705465,196790
2019-08-07,7.736364,7.981818,7.436364,7.872727,7.786386,179850
2019-08-08,7.854545,7.918182,7.600000,7.781818,7.696474,107800
2019-08-09,7.727273,7.781818,7.390909,7.590909,7.507659,189530
2019-08-12,7.554545,7.636364,7.281818,7.563636,7.480685,198880
2019-08-13,7.545455,8.354545,7.545455,8.218182,8.128052,316910
2019-08-14,8.163636,8.536364,8.036364,8.327273,8.235948,354530
2019-08-15,8.363636,8.936364,8.363636,8.927273,8.829367,432630
2019-08-16,8.927273,9.672727,8.927273,9.654545,9.548663,670560
2019-08-19,9.745455,10.318182,9.227273,9.354545,9.251952,644820
2019-08-20,9.272727,9.409091,8.736364,9.163636,9.063138,492690
2019-08-21,9.163636,9.654545,9.090909,9.400000,9.296909,533390
2019-08-22,9.390909,9.490909,8.454545,8.872727,8.775419,541090
2019-08-23,8.809091,8.809091,8.027273,8.363636,8.271912,315920
2019-08-26,8.272727,8.318182,7.636364,7.945455,7.858317,348040
2019-08-27,7.945455,8.218182,7.681818,7.736364,7.651519,222310
2019-08-28,7.727273,8.027273,7.645455,7.945455,7.858317,158950
2019-08-29,8.018182,8.327273,8.009091,8.172727,8.083096,147510
2019-08-30,8.227273,8.327273,8.045455,8.127273,8.038140,98450
2019-09-03,8.145455,8.181818,7.818182,8.063636,7.975201,109010
2019-09-04,8.063636,8.400000,7.981818,8.327273,8.235948,150480
2019-09-05,8.400000,8.872727,8.400000,8.645455,8.550640,250360
2019-09-06,8.618182,8.863636,8.518182,8.572727,8.478709,131560
2019-09-09,8.554545,8.727273,8.072727,8.181818,8.092088,266090
2019-09-10,8.181818,8.445455,7.881818,8.381818,8.289894,160930
2019-09-11,8.445455,8.936364,8.436364,8.654545,8.559629,285450
2019-09-12,8.690909,8.872727,7.636364,7.781818,7.696474,366300
2019-09-13,7.818182,8.272727,7.818182,8.181818,8.092088,202730
2019-09-16,8.190909,8.254545,8.045455,8.127273,8.038140,167530
2019-09-17,8.163636,8.563636,8.090909,8.545455,8.451736,212850
2019-09-18,8.527273,8.654545,8.381818,8.509091,8.415771,153450
2019-09-19,8.554545,8.890909,8.518182,8.818182,8.721473,154880
2019-09-20,8.936364,9.454545,8.836364,9.081818,8.982217,441210
2019-09-23,9.254545,9.445455,8.918182,8.954545,8.856339,233530
2019-09-24,8.927273,9.154545,8.554545,8.836364,8.739454,239030
2019-09-25,8.800000,8.963636,8.636364,8.709091,8.613578,154110
2019-09-26,8.718182,8.772727,8.381818,8.618182,8.523666,98450
2019-09-27,8.681818,9.181818,8.600000,8.645455,8.550640,254870
2019-09-30,8.645455,8.709091,8.418182,8.645455,8.550640,177320
2019-10-01,8.609091,9.009091,8.609091,8.845455,8.748446,121330
2019-10-02,9.136364,10.118182,9.054545,9.800000,9.692523,1309440
2019-10-03,10.245455,10.809091,9.472727,10.727273,10.609626,1161160
2019-10-04,10.909091,11.454545,10.772727,11.372727,11.248002,1208460
2019-10-07,11.454545,11.909091,10.227273,11.300000,11.176072,976580
2019-10-08,11.109091,11.109091,10.363636,10.381818,10.267960,536250
2019-10-09,10.454545,10.645455,9.818182,10.281818,10.169057,556050
2019-10-10,10.227273,10.390909,10.018182,10.127273,10.016206,196240
2019-10-11,10.209091,10.763636,9.863636,10.627273,10.510722,503690
2019-10-14,10.772727,11.000000,10.354545,10.463636,10.348881,251790
2019-10-15,10.481818,11.418182,10.345455,10.754545,10.636600,677050
2019-10-16,10.800000,10.900000,10.054545,10.109091,9.998223,411510
2019-10-17,10.118182,10.181818,9.281818,9.690909,9.584628,813010
2019-10-18,9.554545,9.781818,9.100000,9.527273,9.422787,461010
2019-10-21,9.500000,10.136364,9.354545,9.890909,9.782434,601480
2019-10-22,9.545455,10.163636,8.136364,8.554545,8.460727,2159850
2019-10-23,8.454545,9.090909,8.454545,8.981818,8.883314,547140
2019-10-24,9.090909,9.118182,8.472727,8.509091,8.415771,388520
2019-10-25,8.554545,9.209091,8.500000,8.981818,8.883314,403590
2019-10-28,9.000000,9.127273,8.790909,8.890909,8.793402,279400
2019-10-29,8.918182,9.063636,8.500000,8.672727,8.577612,419540
2019-10-30,7.763636,8.318182,7.600000,8.190909,8.101079,663190
2019-10-31,8.136364,8.627273,7.818182,8.400000,8.307877,372350
2019-11-01,8.509091,8.609091,8.218182,8.436364,8.343842,195800
2019-11-04,8.336364,8.490909,8.090909,8.236364,8.146035,314160
2019-11-05,8.227273,8.227273,7.590909,7.990909,7.903272,578710
2019-11-06,7.981818,8.454545,7.863636,8.081818,7.993184,288530
2019-11-07,8.109091,8.290909,7.827273,8.090909,8.002175,167200
2019-11-08,8.127273,8.390909,8.045455,8.181818,8.092088,222420
2019-11-11,8.109091,8.181818,7.981818,8.181818,8.092088,142670
2019-11-12,8.136364,8.445455,8.136364,8.263636,8.173008,167310
2019-11-13,8.227273,8.390909,8.136364,8.309091,8.217964,206690
2019-11-14,8.318182,8.600000,8.309091,8.372727,8.280903,154770
2019-11-15,8.500000,8.536364,8.281818,8.418182,8.325859,178860
2019-11-18,8.409091,8.409091,8.090909,8.300000,8.208974,213510
2019-11-19,8.254545,8.272727,7.836364,8.109091,8.020158,279510
2019-11-20,8.090909,8.281818,7.972727,8.154545,8.065113,157960
2019-11-21,8.163636,8.290909,8.072727,8.227273,8.137044,104940
2019-11-22,8.245455,8.263636,8.081818,8.109091,8.020158,134860
2019-11-25,8.072727,9.836364,8.072727,9.745455,9.638576,1024650
2019-11-26,9.845455,10.363636,9.272727,9.281818,9.180024,723360
2019-11-27,9.336364,10.172727,9.336364,9.781818,9.674541,445390
2019-11-29,9.663636,9.754545,9.427273,9.545455,9.440769,131120
2019-12-02,9.563636,9.872727,8.963636,9.072727,8.973226,249370
2019-12-03,8.945455,10.000000,8.927273,9.736364,9.629585,326480
2019-12-04,9.836364,9.963636,9.318182,9.454545,9.350857,221870
2019-12-05,9.427273,9.572727,9.018182,9.090909,8.991208,283140
2019-12-06,9.209091,9.272727,8.963636,9.136364,9.036165,225060
2019-12-09,9.100000,9.300000,8.518182,8.700000,8.604587,319000
2019-12-10,8.663636,8.709091,8.300000,8.318182,8.226955,364430
2019-12-11,8.327273,8.381818,8.127273,8.145455,8.056124,328130
2019-12-12,8.136364,8.172727,7.790909,7.863636,7.777395,357170
2019-12-13,7.854545,8.672727,7.836364,8.463636,8.370815,322630
2019-12-16,8.463636,8.854545,8.463636,8.536364,8.442744,198110
2019-12-17,8.545455,8.700000,7.700000,7.818182,7.732440,622820
2019-12-18,7.890909,7.954545,7.609091,7.609091,7.525641,385770
2019-12-19,7.627273,7.654545,7.181818,7.281818,7.201958,936430
2019-12-20,7.227273,7.400000,6.827273,6.936364,6.860292,723690
2019-12-23,6.936364,7.409091,6.863636,7.254545,7.174984,374990
2019-12-24,7.163636,7.436364,7.054545,7.409091,7.327835,147510
2019-12-26,7.372727,7.509091,7.190909,7.309091,7.228932,139700
2019-12-27,7.290909,7.627273,7.236364,7.318182,7.237923,260810
2019-12-30,7.318182,7.381818,7.045455,7.236364,7.157002,162910
2019-12-31,7.127273,7.336364,7.000000,7.154545,7.076080,129250
2020-01-02,7.227273,7.272727,7.072727,7.200000,7.121037,139040
2020-01-03,7.100000,7.700000,7.100000,7.590909,7.507659,294690
2020-01-06,7.636364,7.818182,7.436364,7.654545,7.570597,172590
2020-01-07,7.727273,7.863636,7.600000,7.763636,7.678492,128040
2020-01-08,7.745455,7.863636,7.600000,7.700000,7.615553,171600
2020-01-09,8.363636,9.845455,8.318182,8.881818,8.784410,1921260
2020-01-10,9.081818,9.990909,9.009091,9.709091,9.602611,905630
2020-01-13,9.754545,10.127273,9.509091,9.636364,9.530682,371800
2020-01-14,9.645455,9.645455,9.136364,9.263636,9.162041,305800
2020-01-15,9.190909,9.845455,9.181818,9.427273,9.323883,438680
2020-01-16,9.363636,9.800000,9.236364,9.618182,9.512699,216040
2020-01-17,9.745455,9.772727,9.454545,9.718182,9.611602,212740
2020-01-21,9.818182,10.254545,9.600000,9.645455,9.539673,362450
2020-01-22,9.754545,10.081818,9.563636,9.618182,9.512699,259600
2020-01-23,9.536364,9.636364,9.245455,9.472727,9.368838,271920
2020-01-24,9.318182,9.500000,9.109091,9.200000,9.099103,223300
2020-01-27,8.963636,9.363636,8.863636,9.036364,8.937262,206250
2020-01-28,9.036364,9.590909,9.000000,9.545455,9.440769,255750
2020-01-29,9.609091,9.827273,8.990909,9.009091,8.910288,386980
2020-01-30,8.954545,9.181818,8.718182,8.845455,8.748446,171490
2020-01-31,8.845455,9.127273,8.490909,8.736364,8.640552,198330
2020-02-03,8.690909,9.090909,8.663636,8.727273,8.631560,138600
2020-02-04,8.854545,9.000000,8.636364,8.672727,8.577612,122100
2020-02-05,8.827273,8.909091,8.636364,8.736364,8.640552,151800
2020-02-06,8.736364,8.900000,8.663636,8.745455,8.649543,173470
